DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-10-31 03:33:56.654118,14.00000,23.00000,26.00000,14.00000,23.00000,26.00000,2844.00000,762.00000,128.00000,22.00000,4.00000,2.00000,38656.00000,895.00000
2025-10-31 03:33:57.445062,13.00000,22.00000,25.00000,13.00000,22.00000,25.00000,2844.00000,762.00000,128.00000,22.00000,4.00000,2.00000,38656.00000,889.00000
2025-10-31 03:33:58.134111,13.00000,22.00000,25.00000,13.00000,22.00000,25.00000,2844.00000,762.00000,128.00000,22.00000,4.00000,2.00000,38656.00000,889.00000
2025-10-31 03:33:59.121764,13.00000,21.00000,23.00000,13.00000,21.00000,23.00000,2766.00000,756.00000,114.00000,18.00000,2.00000,2.00000,38656.00000,1034.00000
2025-10-31 03:33:59.967652,13.00000,22.00000,24.00000,13.00000,22.00000,24.00000,2778.00000,780.00000,122.00000,20.00000,2.00000,2.00000,38656.00000,829.00000
2025-10-31 03:34:01.050624,13.00000,21.00000,23.00000,13.00000,21.00000,23.00000,2730.00000,766.00000,120.00000,16.00000,2.00000,2.00000,38656.00000,1012.00000
2025-10-31 03:34:01.878734,14.00000,22.00000,24.00000,14.00000,22.00000,24.00000,2802.00000,782.00000,122.00000,18.00000,2.00000,2.00000,38656.00000,855.00000
2025-10-31 03:34:02.855478,14.00000,22.00000,26.00000,14.00000,22.00000,26.00000,2802.00000,774.00000,130.00000,20.00000,4.00000,4.00000,38656.00000,865.00000
2025-10-31 03:34:03.689462,13.00000,21.00000,25.00000,13.00000,21.00000,25.00000,2718.00000,746.00000,132.00000,22.00000,4.00000,4.00000,38656.00000,1006.00000
2025-10-31 03:34:04.722614,13.00000,22.00000,26.00000,13.00000,22.00000,26.00000,2814.00000,768.00000,126.00000,24.00000,4.00000,4.00000,38656.00000,869.00000
