DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-10-25 05:12:11.631912,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,708.00000,196.00000,42.00000,8.00000,2.00000,0.00000,38656.00000,800.00000
2025-10-25 05:12:12.405459,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,708.00000,196.00000,42.00000,8.00000,2.00000,0.00000,38656.00000,800.00000
2025-10-25 05:12:13.372438,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,720.00000,200.00000,38.00000,6.00000,2.00000,0.00000,38656.00000,810.00000
2025-10-25 05:12:14.124793,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,720.00000,200.00000,38.00000,6.00000,2.00000,0.00000,38656.00000,810.00000
2025-10-25 05:12:14.934842,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,720.00000,200.00000,38.00000,6.00000,2.00000,0.00000,38656.00000,810.00000
2025-10-25 05:12:15.852766,3.00000,6.00000,9.00000,3.00000,6.00000,9.00000,720.00000,196.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,820.00000
2025-10-25 05:12:16.763475,3.00000,6.00000,9.00000,3.00000,6.00000,9.00000,720.00000,196.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,820.00000
2025-10-25 05:12:17.357413,3.00000,6.00000,9.00000,3.00000,6.00000,9.00000,720.00000,196.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,820.00000
2025-10-25 05:12:18.481273,3.00000,6.00000,8.00000,3.00000,6.00000,8.00000,660.00000,182.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,744.00000
2025-10-25 05:12:19.352070,3.00000,6.00000,8.00000,3.00000,6.00000,8.00000,660.00000,182.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,744.00000
2025-10-25 05:12:20.029044,2.00000,5.00000,7.00000,2.00000,5.00000,7.00000,660.00000,182.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,738.00000
2025-10-25 05:12:21.073802,2.00000,5.00000,7.00000,2.00000,5.00000,7.00000,624.00000,176.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,696.00000
2025-10-25 05:12:21.838621,2.00000,5.00000,7.00000,2.00000,5.00000,7.00000,624.00000,176.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,696.00000
2025-10-25 05:12:22.609033,2.00000,5.00000,7.00000,2.00000,5.00000,7.00000,624.00000,176.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,696.00000
2025-10-25 05:12:23.524604,1.00000,4.00000,7.00000,1.00000,4.00000,7.00000,606.00000,170.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,668.00000
2025-10-25 05:12:24.347070,1.00000,4.00000,7.00000,1.00000,4.00000,7.00000,606.00000,170.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,668.00000
2025-10-25 05:12:25.337706,1.00000,4.00000,7.00000,1.00000,4.00000,7.00000,606.00000,170.00000,40.00000,10.00000,4.00000,2.00000,38656.00000,668.00000
2025-10-25 05:12:26.210050,1.00000,4.00000,6.00000,1.00000,4.00000,6.00000,576.00000,160.00000,34.00000,10.00000,2.00000,2.00000,38656.00000,618.00000
2025-10-25 05:12:27.087614,1.00000,4.00000,6.00000,1.00000,4.00000,6.00000,576.00000,160.00000,34.00000,10.00000,2.00000,2.00000,38656.00000,618.00000
2025-10-25 05:12:27.970698,1.00000,4.00000,6.00000,1.00000,4.00000,6.00000,576.00000,160.00000,34.00000,10.00000,2.00000,2.00000,38656.00000,618.00000
2025-10-25 05:12:28.749895,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,618.00000,174.00000,36.00000,8.00000,2.00000,2.00000,38656.00000,676.00000
2025-10-25 05:12:29.732140,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,618.00000,174.00000,36.00000,8.00000,2.00000,2.00000,38656.00000,676.00000
2025-10-25 05:12:30.583057,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,618.00000,174.00000,36.00000,8.00000,2.00000,2.00000,38656.00000,676.00000
2025-10-25 05:12:31.342736,2.00000,5.00000,6.00000,2.00000,5.00000,6.00000,666.00000,188.00000,44.00000,8.00000,2.00000,2.00000,38656.00000,748.00000
2025-10-25 05:12:32.268530,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,666.00000,188.00000,44.00000,8.00000,2.00000,2.00000,38656.00000,754.00000
2025-10-25 05:12:33.104560,3.00000,6.00000,7.00000,3.00000,6.00000,7.00000,666.00000,188.00000,44.00000,8.00000,2.00000,2.00000,38656.00000,754.00000
2025-10-25 05:12:33.948574,3.00000,5.00000,8.00000,3.00000,5.00000,8.00000,630.00000,178.00000,44.00000,8.00000,4.00000,4.00000,38656.00000,712.00000
2025-10-25 05:12:34.858901,3.00000,5.00000,8.00000,3.00000,5.00000,8.00000,630.00000,178.00000,44.00000,8.00000,4.00000,4.00000,38656.00000,712.00000
2025-10-25 05:12:35.692424,2.00000,4.00000,7.00000,2.00000,4.00000,7.00000,630.00000,178.00000,44.00000,8.00000,4.00000,4.00000,38656.00000,706.00000
2025-10-25 05:12:36.489135,2.00000,4.00000,7.00000,2.00000,4.00000,7.00000,588.00000,166.00000,42.00000,8.00000,4.00000,4.00000,38656.00000,650.00000
2025-10-25 05:12:37.437535,2.00000,4.00000,7.00000,2.00000,4.00000,7.00000,588.00000,166.00000,42.00000,8.00000,4.00000,4.00000,38656.00000,650.00000
2025-10-25 05:12:38.206490,3.00000,5.00000,8.00000,3.00000,5.00000,8.00000,588.00000,166.00000,42.00000,8.00000,4.00000,4.00000,38656.00000,656.00000
2025-10-25 05:12:39.014413,2.00000,5.00000,8.00000,2.00000,5.00000,8.00000,546.00000,156.00000,46.00000,8.00000,4.00000,4.00000,38656.00000,606.00000
2025-10-25 05:12:39.993145,2.00000,5.00000,8.00000,2.00000,5.00000,8.00000,546.00000,156.00000,46.00000,8.00000,4.00000,4.00000,38656.00000,606.00000
2025-10-25 05:12:40.772929,2.00000,5.00000,8.00000,2.00000,5.00000,8.00000,546.00000,156.00000,46.00000,8.00000,4.00000,4.00000,38656.00000,606.00000
2025-10-25 05:12:41.651463,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,504.00000,148.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,793.00000
2025-10-25 05:12:42.633405,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,504.00000,148.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,793.00000
2025-10-25 05:12:43.445061,2.00000,4.00000,6.00000,2.00000,4.00000,6.00000,504.00000,148.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,793.00000
2025-10-25 05:12:44.269232,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,558.00000,162.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,608.00000
2025-10-25 05:12:45.168702,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,558.00000,162.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,608.00000
2025-10-25 05:12:46.069780,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,558.00000,162.00000,42.00000,4.00000,2.00000,2.00000,38656.00000,608.00000
2025-10-25 05:12:46.786736,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,546.00000,162.00000,36.00000,4.00000,2.00000,2.00000,38656.00000,590.00000
2025-10-25 05:12:47.812693,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,546.00000,162.00000,36.00000,4.00000,2.00000,2.00000,38656.00000,590.00000
2025-10-25 05:12:48.553035,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,546.00000,162.00000,36.00000,4.00000,2.00000,2.00000,38656.00000,590.00000
2025-10-25 05:12:49.432632,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,564.00000,168.00000,38.00000,4.00000,2.00000,2.00000,38656.00000,616.00000
2025-10-25 05:12:50.327765,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,564.00000,168.00000,38.00000,4.00000,2.00000,2.00000,38656.00000,616.00000
2025-10-25 05:12:51.128187,3.00000,4.00000,6.00000,3.00000,4.00000,6.00000,564.00000,168.00000,38.00000,4.00000,2.00000,2.00000,38656.00000,616.00000
2025-10-25 05:12:51.955265,3.00000,5.00000,7.00000,3.00000,5.00000,7.00000,624.00000,180.00000,46.00000,4.00000,2.00000,2.00000,38656.00000,700.00000
2025-10-25 05:12:52.980893,3.00000,5.00000,7.00000,3.00000,5.00000,7.00000,624.00000,180.00000,46.00000,4.00000,2.00000,2.00000,38656.00000,700.00000
