DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-10-14 05:36:31.793650,19.00000,34.00000,36.00000,19.00000,32.00000,36.00000,3738.00000,1080.00000,222.00000,36.00000,0.00000,0.00000,38656.00000,984.00000
2025-10-14 05:36:32.926954,19.00000,35.00000,36.00000,19.00000,32.00000,36.00000,3780.00000,1092.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1037.00000
2025-10-14 05:36:33.661987,19.00000,35.00000,36.00000,19.00000,32.00000,36.00000,3780.00000,1092.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1037.00000
2025-10-14 05:36:34.369770,19.00000,35.00000,36.00000,19.00000,32.00000,36.00000,3780.00000,1092.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1037.00000
2025-10-14 05:36:35.468021,20.00000,36.00000,37.00000,19.00000,33.00000,37.00000,3876.00000,1118.00000,224.00000,34.00000,0.00000,0.00000,38656.00000,911.00000
2025-10-14 05:36:36.218065,20.00000,36.00000,37.00000,19.00000,33.00000,37.00000,3876.00000,1118.00000,224.00000,34.00000,0.00000,0.00000,38656.00000,911.00000
2025-10-14 05:36:37.040921,20.00000,36.00000,37.00000,19.00000,33.00000,37.00000,3876.00000,1118.00000,224.00000,34.00000,0.00000,0.00000,38656.00000,911.00000
2025-10-14 05:36:37.955843,20.00000,35.00000,37.00000,19.00000,32.00000,37.00000,3762.00000,1086.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,1014.00000
2025-10-14 05:36:38.787960,20.00000,35.00000,37.00000,19.00000,32.00000,37.00000,3762.00000,1086.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,1014.00000
2025-10-14 05:36:39.703632,20.00000,35.00000,37.00000,19.00000,32.00000,37.00000,3762.00000,1086.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,1014.00000
2025-10-14 05:36:40.490341,19.00000,34.00000,36.00000,19.00000,32.00000,36.00000,3678.00000,1062.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,902.00000
2025-10-14 05:36:41.429997,20.00000,35.00000,37.00000,20.00000,33.00000,37.00000,3678.00000,1062.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,908.00000
2025-10-14 05:36:42.271515,20.00000,35.00000,37.00000,20.00000,33.00000,37.00000,3678.00000,1062.00000,218.00000,36.00000,0.00000,0.00000,38656.00000,908.00000
2025-10-14 05:36:43.206674,21.00000,36.00000,38.00000,20.00000,33.00000,38.00000,3810.00000,1098.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1082.00000
2025-10-14 05:36:44.108274,20.00000,35.00000,37.00000,19.00000,32.00000,37.00000,3810.00000,1098.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1076.00000
2025-10-14 05:36:44.656863,20.00000,35.00000,37.00000,19.00000,32.00000,37.00000,3810.00000,1098.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,1076.00000
2025-10-14 05:36:45.705835,21.00000,36.00000,37.00000,20.00000,33.00000,37.00000,3864.00000,1112.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,893.00000
2025-10-14 05:36:46.639687,21.00000,36.00000,37.00000,20.00000,33.00000,37.00000,3864.00000,1112.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,893.00000
2025-10-14 05:36:47.489263,21.00000,36.00000,37.00000,20.00000,33.00000,37.00000,3864.00000,1112.00000,222.00000,34.00000,0.00000,0.00000,38656.00000,893.00000
2025-10-14 05:36:48.322333,20.00000,34.00000,35.00000,19.00000,32.00000,35.00000,3810.00000,1082.00000,198.00000,32.00000,0.00000,0.00000,38656.00000,1029.00000
2025-10-14 05:36:49.250941,20.00000,34.00000,35.00000,19.00000,32.00000,35.00000,3810.00000,1082.00000,198.00000,32.00000,0.00000,0.00000,38656.00000,1029.00000
2025-10-14 05:36:50.133729,20.00000,34.00000,35.00000,19.00000,32.00000,35.00000,3810.00000,1082.00000,198.00000,32.00000,0.00000,0.00000,38656.00000,1029.00000
2025-10-14 05:36:50.911500,20.00000,34.00000,34.00000,19.00000,32.00000,34.00000,3786.00000,1074.00000,200.00000,30.00000,0.00000,0.00000,38656.00000,995.00000
2025-10-14 05:36:51.798120,20.00000,34.00000,34.00000,19.00000,32.00000,34.00000,3786.00000,1074.00000,200.00000,30.00000,0.00000,0.00000,38656.00000,995.00000
2025-10-14 05:36:52.645368,20.00000,34.00000,34.00000,19.00000,32.00000,34.00000,3786.00000,1074.00000,200.00000,30.00000,0.00000,0.00000,38656.00000,995.00000
2025-10-14 05:36:53.466891,19.00000,32.00000,32.00000,19.00000,31.00000,32.00000,3576.00000,1018.00000,184.00000,24.00000,0.00000,0.00000,38656.00000,1209.00000
2025-10-14 05:36:54.438511,19.00000,32.00000,32.00000,19.00000,31.00000,32.00000,3576.00000,1018.00000,184.00000,24.00000,0.00000,0.00000,38656.00000,1209.00000
2025-10-14 05:36:55.148786,19.00000,32.00000,32.00000,19.00000,31.00000,32.00000,3576.00000,1018.00000,184.00000,24.00000,0.00000,0.00000,38656.00000,1209.00000
2025-10-14 05:36:56.195230,18.00000,31.00000,33.00000,18.00000,30.00000,33.00000,3462.00000,986.00000,180.00000,26.00000,2.00000,2.00000,38656.00000,1063.00000
2025-10-14 05:36:56.956727,18.00000,31.00000,33.00000,18.00000,30.00000,33.00000,3462.00000,986.00000,180.00000,26.00000,2.00000,2.00000,38656.00000,1063.00000
2025-10-14 05:36:57.800856,18.00000,31.00000,33.00000,18.00000,30.00000,33.00000,3462.00000,986.00000,180.00000,26.00000,2.00000,2.00000,38656.00000,1063.00000
2025-10-14 05:36:58.586988,19.00000,31.00000,33.00000,19.00000,30.00000,33.00000,3594.00000,1026.00000,184.00000,24.00000,2.00000,2.00000,38656.00000,729.00000
2025-10-14 05:36:59.633109,20.00000,32.00000,34.00000,20.00000,31.00000,34.00000,3594.00000,1026.00000,184.00000,24.00000,2.00000,2.00000,38656.00000,735.00000
