DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-10-17 17:23:44.432336,9.00000,14.00000,16.00000,9.00000,14.00000,16.00000,1752.00000,488.00000,86.00000,10.00000,2.00000,2.00000,38656.00000,955.00000
2025-10-17 17:23:45.131321,9.00000,14.00000,15.00000,9.00000,14.00000,15.00000,1758.00000,488.00000,84.00000,10.00000,0.00000,0.00000,38656.00000,953.00000
2025-10-17 17:23:45.940128,9.00000,14.00000,15.00000,9.00000,14.00000,15.00000,1758.00000,488.00000,84.00000,10.00000,0.00000,0.00000,38656.00000,953.00000
2025-10-17 17:23:46.812812,9.00000,14.00000,15.00000,9.00000,14.00000,15.00000,1758.00000,488.00000,84.00000,10.00000,0.00000,0.00000,38656.00000,953.00000
2025-10-17 17:23:47.758600,8.00000,13.00000,13.00000,8.00000,13.00000,13.00000,1614.00000,450.00000,72.00000,8.00000,0.00000,0.00000,38656.00000,749.00000
2025-10-17 17:23:48.678255,8.00000,13.00000,13.00000,8.00000,13.00000,13.00000,1614.00000,450.00000,72.00000,8.00000,0.00000,0.00000,38656.00000,749.00000
2025-10-17 17:23:49.517058,8.00000,13.00000,13.00000,8.00000,13.00000,13.00000,1614.00000,450.00000,72.00000,8.00000,0.00000,0.00000,38656.00000,749.00000
2025-10-17 17:23:50.368569,8.00000,13.00000,13.00000,8.00000,13.00000,13.00000,1572.00000,446.00000,72.00000,10.00000,0.00000,0.00000,38656.00000,705.00000
2025-10-17 17:23:51.300008,8.00000,13.00000,13.00000,8.00000,13.00000,13.00000,1572.00000,446.00000,72.00000,10.00000,0.00000,0.00000,38656.00000,705.00000
2025-10-17 17:23:52.184746,7.00000,12.00000,12.00000,7.00000,12.00000,12.00000,1572.00000,446.00000,72.00000,10.00000,0.00000,0.00000,38656.00000,699.00000
2025-10-17 17:23:53.086769,7.00000,13.00000,13.00000,7.00000,13.00000,13.00000,1578.00000,444.00000,82.00000,10.00000,0.00000,0.00000,38656.00000,717.00000
