datetime,no2,nh3,co,t,rh,p,deviceid,no2ppb,latitude,longitude,elevation,id,pm1,pm25,pm10
2025-08-11 00:50:33,1921.3963636363637,986.7636363636365,1482.0072727272727,23.0759632444242,100.0,965.429332424451,10.0,8.217416763305664,,,,,10.0,13.0,15.0
2025-08-11 00:50:36,1919.5345454545457,986.7636363636365,1483.869090909091,23.024470875039697,100.0,965.4318744568693,10.0,8.208890914916992,,,,,10.0,14.0,17.0
2025-08-11 00:50:39,1919.5345454545457,986.7636363636365,1485.7309090909093,22.99872470126138,100.0,965.4468284623766,10.0,8.209794998168945,,,,,10.0,15.0,18.0
2025-08-11 00:50:42,1921.3963636363637,988.6254545454545,1485.7309090909093,22.957530838350067,100.0,965.4926448534139,10.0,8.216034889221191,,,,,10.0,17.0,20.0
2025-08-11 00:50:45,1919.5345454545457,990.4872727272729,1487.5927272727272,22.900889307260513,100.0,965.3777171034151,10.0,8.202037811279297,,,,,9.0,17.0,20.0
2025-08-11 00:50:48,1919.5345454545457,984.9018181818182,1482.0072727272727,22.93178468348924,100.0,965.4802167506804,10.0,8.217646598815918,,,,,10.0,18.0,21.0
2025-08-11 00:50:51,1919.5345454545457,986.7636363636365,1483.869090909091,22.93178468348924,100.0,965.3981029356307,10.0,8.2120361328125,,,,,10.0,18.0,21.0
2025-08-11 00:50:54,1921.3963636363637,986.7636363636365,1483.869090909091,22.957530838350067,100.0,965.3831553579776,10.0,8.221430778503418,,,,,11.0,19.0,21.0
2025-08-11 00:50:57,1919.5345454545457,990.4872727272729,1489.4545454545455,22.957530838350067,100.0,965.4652724517789,10.0,8.200191497802734,,,,,10.0,19.0,22.0
2025-08-11 00:51:00,1921.3963636363637,988.6254545454545,1489.4545454545455,22.98327700048685,100.0,965.4229508597169,10.0,8.21507453918457,,,,,11.0,19.0,21.0
2025-08-11 00:51:03,1921.3963636363637,984.9018181818182,1483.869090909091,22.98327700048685,100.0,965.4229508597169,10.0,8.226104736328125,,,,,11.0,19.0,21.0
2025-08-11 00:51:06,1921.3963636363637,986.7636363636365,1485.7309090909093,22.988426233787322,100.0,965.4856574580642,10.0,8.22048282623291,,,,,12.0,20.0,21.0
2025-08-11 00:51:09,1919.5345454545457,990.4872727272729,1489.4545454545455,22.952381606795825,100.0,965.429940591756,10.0,8.20033073425293,,,,,11.0,20.0,20.0
2025-08-11 00:51:12,1919.5345454545457,983.0400000000001,1483.869090909091,23.019321639701957,100.0,965.4786656176849,10.0,8.220152854919434,,,,,11.0,20.0,20.0
2025-08-11 00:51:15,1921.3963636363637,984.9018181818182,1483.869090909091,22.978127767477417,100.0,965.4423649591436,10.0,8.226302146911621,,,,,11.0,22.0,23.0
2025-08-11 00:51:18,1919.5345454545457,984.9018181818182,1485.7309090909093,23.029620110668475,100.0,965.4124579271821,10.0,8.214204788208008,,,,,10.0,22.0,23.0
2025-08-11 00:51:21,1919.5345454545457,981.1781818181819,1483.869090909091,23.05021705609397,100.0,965.44429297329,10.0,8.22457218170166,,,,,9.0,22.0,23.0
2025-08-11 00:51:24,1917.6727272727273,984.9018181818182,1483.869090909091,23.096560200327076,100.0,965.4064099108728,10.0,8.201607704162598,,,,,10.0,22.0,23.0
2025-08-11 00:51:27,1919.5345454545457,981.1781818181819,1483.869090909091,23.081112482963363,100.0,965.4099132633694,10.0,8.223475456237793,,,,,10.0,21.0,22.0
2025-08-11 00:51:30,1919.5345454545457,984.9018181818182,1487.5927272727272,23.0914109609148,100.0,965.4258298821746,10.0,8.212105751037598,,,,,9.0,19.0,20.0
2025-08-11 00:51:33,1917.6727272727273,981.1781818181819,1483.869090909091,23.10170944003039,100.0,965.4143680569823,10.0,8.21247386932373,,,,,9.0,18.0,18.0
2025-08-11 00:51:36,1915.8109090909093,981.1781818181819,1482.0072727272727,23.086261721793562,100.0,965.4452494450826,10.0,8.202744483947754,,,,,9.0,16.0,16.0
2025-08-11 00:51:39,1915.8109090909093,979.3163636363637,1483.869090909091,23.03476934658829,100.0,965.4204166510466,10.0,8.210006713867188,,,,,11.0,16.0,17.0
2025-08-11 00:51:42,1915.8109090909093,979.3163636363637,1483.869090909091,23.03476934658829,100.0,965.5025437479103,10.0,8.210094451904297,,,,,9.0,14.0,15.0
2025-08-11 00:51:45,1915.8109090909093,977.4545454545455,1482.0072727272727,23.05536629317794,100.0,965.3974986842991,10.0,8.214791297912598,,,,,9.0,14.0,15.0
2025-08-11 00:51:48,1917.6727272727273,979.3163636363637,1485.7309090909093,23.024470875039697,100.0,965.3771240185108,10.0,8.220605850219727,,,,,9.0,14.0,14.0
2025-08-11 00:51:51,1917.6727272727273,979.3163636363637,1483.869090909091,23.060515530552948,100.0,965.4054570816925,10.0,8.21939754486084,,,,,11.0,14.0,15.0
2025-08-11 00:51:54,1917.6727272727273,979.3163636363637,1485.7309090909093,23.04506781930104,100.0,965.4637103065309,10.0,8.219992637634277,,,,,10.0,13.0,14.0
2025-08-11 00:51:57,1913.949090909091,977.4545454545455,1482.0072727272727,23.065664768218994,100.0,965.4407925035608,10.0,8.204183578491211,,,,,10.0,13.0,14.0
2025-08-11 00:52:00,1913.949090909091,979.3163636363637,1483.869090909091,23.019321639701957,100.0,965.396540554791,10.0,8.200213432312012,,,,,10.0,13.0,14.0
2025-08-11 00:52:03,1915.8109090909093,977.4545454545455,1482.0072727272727,23.029620110668475,100.0,965.4398333816181,10.0,8.215716361999512,,,,,10.0,13.0,13.0
2025-08-11 00:52:06,1917.6727272727273,979.3163636363637,1483.869090909091,23.029620110668475,100.0,965.3850824912674,10.0,8.220438003540039,,,,,9.0,12.0,13.0
2025-08-11 00:52:09,1915.8109090909093,979.3163636363637,1485.7309090909093,23.029620110668475,100.0,965.3850824912674,10.0,8.210144996643066,,,,,10.0,13.0,14.0
2025-08-11 00:52:12,1915.8109090909093,979.3163636363637,1483.869090909091,22.99872470126138,100.0,965.3920802098872,10.0,8.211210250854492,,,,,9.0,13.0,14.0
2025-08-11 00:52:15,1915.8109090909093,977.4545454545455,1480.1454545454544,22.993575467378832,100.0,965.4936171109393,10.0,8.217010498046875,,,,,10.0,14.0,15.0
2025-08-11 00:52:18,1915.8109090909093,979.3163636363637,1483.869090909091,22.993575467378832,100.0,965.3567475633869,10.0,8.211342811584473,,,,,9.0,13.0,15.0
2025-08-11 00:52:21,1915.8109090909093,977.4545454545455,1482.0072727272727,22.972978534759022,100.0,965.4617786502391,10.0,8.217681884765625,,,,,9.0,14.0,15.0
2025-08-11 00:52:24,1915.8109090909093,979.3163636363637,1482.0072727272727,22.957530838350067,100.0,965.4379000686614,10.0,8.212665557861328,,,,,10.0,15.0,16.0
2025-08-11 00:52:27,1915.8109090909093,984.9018181818182,1483.869090909091,22.93693391387933,100.0,965.488176804951,10.0,8.19688606262207,,,,,11.0,16.0,17.0
2025-08-11 00:52:30,1915.8109090909093,984.9018181818182,1482.0072727272727,22.93693391387933,100.0,965.4608052887623,10.0,8.196853637695312,,,,,10.0,16.0,17.0
2025-08-11 02:22:47,1917.6727272727273,986.7636363636365,1482.0072727272727,21.124422795750434,100.0,965.0349883818516,10.0,8.263374328613281,,,,,11.0,16.0,16.0
2025-08-11 02:22:50,1917.6727272727273,986.7636363636365,1482.0072727272727,21.052335031010443,100.0,964.9779848566845,10.0,8.265782356262207,,,,,11.0,17.0,17.0
2025-08-11 02:22:53,1917.6727272727273,984.9018181818182,1482.0072727272727,21.093528032448376,100.0,965.0144581089149,10.0,8.269919395446777,,,,,11.0,17.0,17.0
