datetime,no2,nh3,co,t,rh,p,deviceid,no2ppb,latitude,longitude,elevation,id,pm1,pm25,pm10
2025-08-05 02:49:42,1798.5163636363638,1048.2036363636364,1454.0800000000002,16.701429142151028,100.0,961.6670612986636,10.0,7.570502281188965,,,,,3.0,6.0,6.0
2025-08-05 02:49:45,1796.6545454545455,1046.341818181818,1455.9418181818182,16.763215700164437,100.0,961.6814639102893,10.0,7.563616752624512,,,,,3.0,6.0,6.0
2025-08-05 02:49:48,1796.6545454545455,1050.0654545454545,1459.6654545454546,16.72717353623011,100.0,961.6527364424104,10.0,7.553791046142578,,,,,3.0,7.0,7.0
2025-08-05 02:49:51,1794.7927272727272,1048.2036363636364,1455.9418181818182,16.74262017617002,100.0,961.6495605063159,10.0,7.548478126525879,,,,,4.0,7.0,7.0
2025-08-05 02:49:54,1798.5163636363638,1048.2036363636364,1457.8036363636365,16.72717353623011,100.0,961.6798396571503,10.0,7.5696306228637695,,,,,3.0,6.0,6.0
2025-08-05 02:49:57,1794.7927272727272,1046.341818181818,1454.0800000000002,16.752917937585153,100.0,961.6384078470933,10.0,7.553628921508789,,,,,4.0,7.0,7.0
2025-08-05 02:50:00,1796.6545454545455,1048.2036363636364,1455.9418181818182,16.701429142151028,100.0,961.6670612986636,10.0,7.56020450592041,,,,,4.0,6.0,6.0
2025-08-05 02:50:03,1796.6545454545455,1046.341818181818,1452.2181818181818,16.706578020384768,100.0,961.7021399105954,10.0,7.565582275390625,,,,,4.0,7.0,7.0
2025-08-05 02:50:06,1796.6545454545455,1050.0654545454545,1455.9418181818182,16.716875777725363,100.0,961.6638873878156,10.0,7.554156303405762,,,,,4.0,7.0,7.0
2025-08-05 02:50:09,1796.6545454545455,1050.0654545454545,1455.9418181818182,16.77866234621615,100.0,961.678286323092,10.0,7.552046298980713,,,,,4.0,6.0,6.0
2025-08-05 02:50:12,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.747769056732068,100.0,961.6304322354428,10.0,7.568873405456543,,,,,4.0,5.0,5.0
2025-08-05 02:50:15,1796.6545454545455,1046.341818181818,1455.9418181818182,16.763215700164437,100.0,961.5730449938959,10.0,7.563499927520752,,,,,4.0,5.0,5.0
2025-08-05 02:50:18,1796.6545454545455,1048.2036363636364,1457.8036363636365,16.77866234621615,100.0,961.5969701342689,10.0,7.557480812072754,,,,,3.0,4.0,4.0
2025-08-05 02:50:21,1796.6545454545455,1048.2036363636364,1455.9418181818182,16.747769056732068,100.0,961.6575363155285,10.0,7.558603763580322,,,,,2.0,3.0,3.0
2025-08-05 02:50:24,1796.6545454545455,1046.341818181818,1454.0800000000002,16.74262017617002,100.0,961.6495605063159,10.0,7.564290523529053,,,,,3.0,4.0,4.0
2025-08-05 02:50:27,1796.6545454545455,1050.0654545454545,1459.6654545454546,16.747769056732068,100.0,961.6304322354428,10.0,7.5530571937561035,,,,,3.0,4.0,4.0
2025-08-05 02:50:30,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.716875777725363,100.0,961.6367846239049,10.0,7.569936275482178,,,,,3.0,4.0,4.0
2025-08-05 02:50:33,1796.6545454545455,1048.2036363636364,1455.9418181818182,16.752917937585153,100.0,961.6655121525962,10.0,7.558431148529053,,,,,3.0,4.0,4.0
2025-08-05 02:50:36,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.768364581890637,100.0,961.6352298855553,10.0,7.568169593811035,,,,,3.0,4.0,4.0
2025-08-05 02:50:39,1794.7927272727272,1046.341818181818,1454.0800000000002,16.783811228815466,100.0,961.5778396513717,10.0,7.552501678466797,,,,,3.0,4.0,4.0
2025-08-05 02:50:42,1796.6545454545455,1046.341818181818,1457.8036363636365,16.78896011170582,100.0,961.6129203670555,10.0,7.562658309936523,,,,,2.0,4.0,4.0
2025-08-05 02:50:45,1798.5163636363638,1050.0654545454545,1457.8036363636365,16.783811228815466,100.0,961.5778396513717,10.0,7.562058925628662,,,,,3.0,4.0,4.0
2025-08-05 02:50:48,1798.5163636363638,1046.341818181818,1459.6654545454546,16.825002300087363,100.0,961.6145322992016,10.0,7.571717262268066,,,,,3.0,4.0,4.0
2025-08-05 02:50:51,1798.5163636363638,1048.2036363636364,1457.8036363636365,16.79925787835964,100.0,961.6559769909807,10.0,7.567133903503418,,,,,3.0,4.0,4.0
2025-08-05 02:50:57,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.886788941919804,100.0,961.6560128629172,10.0,7.564130783081055,,,,,3.0,4.0,4.0
2025-08-05 02:51:00,1796.6545454545455,1046.341818181818,1454.0800000000002,16.94342673374922,100.0,961.5810622918397,10.0,7.557320594787598,,,,,3.0,4.0,4.0
2025-08-05 02:51:03,1794.7927272727272,1050.0654545454545,1457.8036363636365,16.95372451786534,100.0,961.515671321446,10.0,7.5355682373046875,,,,,3.0,4.0,4.0
2025-08-05 02:51:06,1798.5163636363638,1048.2036363636364,1457.8036363636365,16.958873410359956,100.0,961.6320966752112,10.0,7.561627388000488,,,,,3.0,5.0,5.0
2025-08-05 02:51:09,1794.7927272727272,1044.48,1452.2181818181818,16.95372451786534,100.0,961.597009795376,10.0,7.552206039428711,,,,,2.0,3.0,3.0
2025-08-05 02:51:12,1794.7927272727272,1044.48,1452.2181818181818,16.94857562566176,100.0,961.6432613189968,10.0,7.552438735961914,,,,,3.0,4.0,4.0
2025-08-05 02:51:15,1794.7927272727272,1044.48,1454.0800000000002,16.938277842127718,100.0,961.5730885817206,10.0,7.552711486816406,,,,,3.0,4.0,4.0
2025-08-05 02:51:18,1792.9309090909092,1044.48,1454.0800000000002,16.969171196222305,100.0,961.6480447961919,10.0,7.541437149047852,,,,,2.0,3.0,3.0
2025-08-05 02:51:21,1796.6545454545455,1051.9272727272728,1457.8036363636365,16.94857562566176,100.0,961.5348108131371,10.0,7.540541172027588,,,,,3.0,5.0,5.0
2025-08-05 02:51:24,1796.6545454545455,1048.2036363636364,1455.9418181818182,16.92798005975783,100.0,961.5842529786079,10.0,7.552341461181641,,,,,3.0,5.0,5.0
2025-08-05 02:51:27,1796.6545454545455,1046.341818181818,1455.9418181818182,16.912533388385782,100.0,961.5874425809131,10.0,7.55838680267334,,,,,3.0,4.0,4.0
2025-08-05 02:51:30,1794.7927272727272,1044.48,1454.0800000000002,16.933128950797254,100.0,961.5651148993715,10.0,7.552884578704834,,,,,3.0,4.0,4.0
2025-08-05 02:51:33,1796.6545454545455,1048.2036363636364,1457.8036363636365,16.938277842127718,100.0,961.5730885817206,10.0,7.551977157592773,,,,,3.0,4.0,4.0
2025-08-05 02:51:36,1792.9309090909092,1046.341818181818,1454.0800000000002,16.881640053499723,100.0,961.5938185324151,10.0,7.5388641357421875,,,,,3.0,5.0,5.0
2025-08-05 02:51:39,1796.6545454545455,1048.2036363636364,1455.9418181818182,16.83530007081572,100.0,961.5762665428357,10.0,7.555514812469482,,,,,3.0,5.0,5.0
2025-08-05 02:51:42,1794.7927272727272,1050.0654545454545,1454.0800000000002,16.747769056732068,100.0,961.494912107404,10.0,7.542618274688721,,,,,3.0,5.0,5.0
2025-08-05 02:51:45,1796.6545454545455,1050.0654545454545,1455.9418181818182,16.696280264208326,100.0,961.55067765128,10.0,7.554736137390137,,,,,3.0,5.0,5.0
2025-08-05 02:51:48,1798.5163636363638,1048.2036363636364,1454.0800000000002,16.72717353623011,100.0,961.5714269071402,10.0,7.569516658782959,,,,,3.0,5.0,5.0
2025-08-05 02:51:51,1796.6545454545455,1050.0654545454545,1457.8036363636365,16.804406762123108,100.0,961.5826329690536,10.0,7.551058292388916,,,,,4.0,5.0,5.0
2025-08-05 02:51:54,1798.5163636363638,1050.0654545454545,1455.9418181818182,16.77866234621615,100.0,961.5969701342689,10.0,7.562254428863525,,,,,3.0,4.0,4.0
2025-08-05 02:51:57,1794.7927272727272,1048.2036363636364,1455.9418181818182,16.79410899488721,100.0,961.5666834709425,10.0,7.546620845794678,,,,,3.0,5.0,5.0
2025-08-05 02:52:00,1796.6545454545455,1051.9272727272728,1459.6654545454546,16.763215700164437,100.0,961.5188356446608,10.0,7.546889305114746,,,,,4.0,5.0,5.0
2025-08-05 02:52:03,1798.5163636363638,1046.341818181818,1455.9418181818182,16.79925787835964,100.0,961.5746582060829,10.0,7.572558879852295,,,,,4.0,5.0,5.0
2025-08-05 02:52:06,1796.6545454545455,1048.2036363636364,1457.8036363636365,16.758066818729276,100.0,961.5379655445146,10.0,7.558122634887695,,,,,4.0,5.0,5.0
2025-08-05 02:52:09,1798.5163636363638,1048.2036363636364,1454.0800000000002,16.763215700164437,100.0,961.6001496957538,10.0,7.568307399749756,,,,,4.0,5.0,5.0
2025-08-05 02:52:12,1796.6545454545455,1048.2036363636364,1457.8036363636365,16.79925787835964,100.0,961.5475519807749,10.0,7.556715965270996,,,,,4.0,5.0,5.0
2025-08-05 02:52:15,1796.6545454545455,1046.341818181818,1454.0800000000002,16.81470453052316,100.0,961.5172619282511,10.0,7.561666488647461,,,,,3.0,5.0,5.0
2025-08-05 02:52:18,1796.6545454545455,1050.0654545454545,1457.8036363636365,16.758066818729276,100.0,961.5650700027951,10.0,7.5526299476623535,,,,,3.0,5.0,5.0
2025-08-05 02:52:21,1796.6545454545455,1050.0654545454545,1455.9418181818182,16.711726898909546,100.0,961.5203987840379,10.0,7.554171562194824,,,,,3.0,5.0,5.0
2025-08-05 02:52:24,1796.6545454545455,1048.2036363636364,1454.0800000000002,16.758066818729276,100.0,961.5650700027951,10.0,7.558149337768555,,,,,4.0,6.0,6.0
2025-08-05 02:52:27,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.66538700266392,100.0,961.584127713611,10.0,7.5716447830200195,,,,,3.0,4.0,4.0
2025-08-05 02:52:30,1796.6545454545455,1050.0654545454545,1457.8036363636365,16.619047129992396,100.0,961.5936419437141,10.0,7.557435989379883,,,,,4.0,5.0,5.0
2025-08-05 02:52:33,1798.5163636363638,1046.341818181818,1454.0800000000002,16.619047129992396,100.0,961.5665434081092,10.0,7.57873010635376,,,,,4.0,5.0,5.0
2025-08-05 02:52:36,1796.6545454545455,1046.341818181818,1455.9418181818182,16.649940375820734,100.0,961.5331005215296,10.0,7.567342758178711,,,,,4.0,5.0,5.0
2025-08-05 02:52:39,1798.5163636363638,1050.0654545454545,1459.6654545454546,16.59845163859427,100.0,961.588834806676,10.0,7.568428993225098,,,,,4.0,5.0,5.0
2025-08-05 02:52:42,1798.5163636363638,1050.0654545454545,1457.8036363636365,16.603600511007244,100.0,961.5968111875007,10.0,7.568264007568359,,,,,4.0,5.0,5.0
2025-08-05 02:52:45,1798.5163636363638,1048.2036363636364,1454.0800000000002,16.562409539852524,100.0,961.5871931259039,10.0,7.5751800537109375,,,,,4.0,5.0,5.0
2025-08-05 02:52:48,1800.3781818181817,1051.9272727272728,1457.8036363636365,16.495474251452833,100.0,961.4564062184518,10.0,7.576600074768066,,,,,4.0,5.0,5.0
2025-08-05 02:52:51,1798.5163636363638,1050.0654545454545,1455.9418181818182,16.48002765342244,100.0,961.5679409470885,10.0,7.572471618652344,,,,,4.0,4.0,4.0
2025-08-05 02:52:54,1798.5163636363638,1050.0654545454545,1455.9418181818182,16.50062311804504,100.0,961.5185690958222,10.0,7.571711540222168,,,,,3.0,4.0,4.0
2025-08-05 02:52:57,1798.5163636363638,1051.9272727272728,1457.8036363636365,16.485176519141532,100.0,961.4675469372182,10.0,7.566670894622803,,,,,4.0,5.0,5.0
2025-08-05 02:53:00,1798.5163636363638,1051.9272727272728,1459.6654545454546,16.474878787994385,100.0,961.5328715330528,10.0,7.5670928955078125,,,,,4.0,5.0,5.0
2025-08-05 02:53:03,1798.5163636363638,1050.0654545454545,1457.8036363636365,16.423390149720944,100.0,961.4801947983433,10.0,7.5743231773376465,,,,,4.0,5.0,5.0
2025-08-05 02:53:06,1800.3781818181817,1050.0654545454545,1457.8036363636365,16.387348120246315,100.0,961.5056237722879,10.0,7.58588171005249,,,,,3.0,4.0,4.0
2025-08-05 02:53:09,1800.3781818181817,1050.0654545454545,1455.9418181818182,16.438836738147074,100.0,961.5312160223161,10.0,7.584136486053467,,,,,3.0,4.0,4.0
2025-08-05 02:53:12,1798.5163636363638,1048.2036363636364,1455.9418181818182,16.45943219345645,100.0,961.5360328648893,10.0,7.5786638259887695,,,,,3.0,4.0,4.0
2025-08-05 02:53:15,1798.5163636363638,1048.2036363636364,1457.8036363636365,16.485176519141532,100.0,961.5488252352673,10.0,7.57779598236084,,,,,3.0,4.0,4.0
2025-08-05 02:53:18,1800.3781818181817,1050.0654545454545,1457.8036363636365,16.521218587324256,100.0,961.5233810426278,10.0,7.581300735473633,,,,,4.0,5.0,5.0
2025-08-05 02:53:21,1798.5163636363638,1050.0654545454545,1457.8036363636365,16.50062311804504,100.0,961.5727559983487,10.0,7.571772575378418,,,,,4.0,5.0,5.0
