datetime,no2,nh3,co,t,rh,p,deviceid,no2ppb,latitude,longitude,elevation,id,pm1,pm25,pm10
2025-08-13 00:08:04,1850.647272727273,919.7381818181818,1321.8909090909092,25.56822871568147,100.0,958.5107130286165,10.0,8.083845138549805,,,,,21.0,29.0,30.0
2025-08-13 00:08:07,1846.9236363636364,914.1527272727274,1318.1672727272728,25.666066974081332,100.0,958.3581485230312,10.0,8.097578048706055,,,,,21.0,30.0,31.0
2025-08-13 00:08:10,1845.0618181818181,912.2909090909092,1318.1672727272728,25.779353509802604,100.0,958.3940642572492,10.0,8.104073524475098,,,,,21.0,29.0,30.0
2025-08-13 00:08:13,1848.7854545454547,917.8763636363637,1321.8909090909092,25.835996830486692,100.0,958.4532444401417,10.0,8.098930358886719,,,,,21.0,28.0,29.0
2025-08-13 00:08:16,1846.9236363636364,916.0145454545454,1318.1672727272728,25.71756083649234,100.0,958.4369464814318,10.0,8.093932151794434,,,,,20.0,27.0,27.0
2025-08-13 00:08:19,1845.0618181818181,917.8763636363637,1316.3054545454547,25.65576820509159,100.0,958.4523221747132,10.0,8.08016300201416,,,,,20.0,26.0,26.0
2025-08-13 00:08:22,1845.0618181818181,919.7381818181818,1318.1672727272728,25.609423759044148,100.0,958.4088795857434,10.0,8.072386741638184,,,,,20.0,27.0,27.0
2025-08-13 00:08:25,1846.9236363636364,916.0145454545454,1316.3054545454547,25.681515129748732,100.0,958.4367563636292,10.0,8.092082977294922,,,,,20.0,27.0,27.0
2025-08-13 00:08:28,1846.9236363636364,921.6000000000001,1316.3054545454547,25.583676854759688,100.0,958.451917629097,10.0,8.069802284240723,,,,,20.0,26.0,26.0
2025-08-13 00:08:31,1846.9236363636364,925.3236363636365,1316.3054545454547,25.52188431416289,100.0,958.3573460871662,10.0,8.055883407592773,,,,,20.0,27.0,27.0
2025-08-13 00:08:34,1848.7854545454547,923.4618181818182,1316.3054545454547,25.460091815475607,100.0,958.4001520109887,10.0,8.062893867492676,,,,,20.0,28.0,28.0
2025-08-13 00:08:37,1848.7854545454547,927.1854545454546,1320.0290909090909,25.44979306976893,100.0,958.4118631430226,10.0,8.050848960876465,,,,,20.0,29.0,29.0
2025-08-13 00:08:40,1848.7854545454547,923.4618181818182,1318.1672727272728,25.56822871568147,100.0,958.4282744217619,10.0,8.068232536315918,,,,,20.0,30.0,31.0
2025-08-13 00:08:43,1850.647272727273,925.3236363636365,1318.1672727272728,25.460091815475607,100.0,958.4276268730619,10.0,8.061746597290039,,,,,20.0,31.0,32.0
2025-08-13 00:08:46,1850.647272727273,925.3236363636365,1316.3054545454547,25.44464369735215,100.0,958.4314555162713,10.0,8.060925483703613,,,,,20.0,32.0,36.0
2025-08-13 00:08:49,1848.7854545454547,925.3236363636365,1318.1672727272728,25.372552514076233,100.0,958.4035224752131,10.0,8.052666664123535,,,,,20.0,32.0,34.0
