DateTime,NO2,NH3,CO,T,RH,P,DeviceID,NO2ppb
2025-08-03 00:00:04,1818.99636,943.94182,1398.22545,12.77807,100.00000,957.50952,10.00000,8.12277
2025-08-03 00:00:06,1817.13455,943.94182,1396.36364,12.78322,100.00000,957.51749,10.00000,8.11231
2025-08-03 00:00:08,1818.99636,945.80364,1394.50182,12.76262,100.00000,957.51254,10.00000,8.11779
2025-08-03 00:00:10,1817.13455,947.66545,1396.36364,12.74203,100.00000,957.50759,10.00000,8.10268
2025-08-03 00:00:11,1817.13455,947.66545,1396.36364,12.76262,100.00000,957.51254,10.00000,8.10198
2025-08-03 00:00:13,1818.99636,949.52727,1394.50182,12.78837,100.00000,957.49853,10.00000,8.10585
2025-08-03 00:00:14,1818.99636,947.66545,1398.22545,12.76262,100.00000,957.53947,10.00000,8.11230
2025-08-03 00:00:15,1818.99636,947.66545,1396.36364,12.77292,100.00000,957.55541,10.00000,8.11196
2025-08-03 00:00:17,1818.99636,947.66545,1398.22545,12.77292,100.00000,957.52848,10.00000,8.11193
2025-08-03 00:00:18,1818.99636,945.80364,1392.64000,12.75233,100.00000,957.46967,10.00000,8.11809
2025-08-03 00:00:19,1820.85818,947.66545,1396.36364,12.77807,100.00000,957.53645,10.00000,8.12206
2025-08-03 00:00:20,1818.99636,949.52727,1396.36364,12.76777,100.00000,957.52051,10.00000,8.10658
2025-08-03 00:00:21,1820.85818,949.52727,1396.36364,12.75233,100.00000,957.52353,10.00000,8.11742
2025-08-03 00:00:32,1820.85818,951.38909,1396.36364,12.78837,100.00000,957.52546,10.00000,8.11066
2025-08-03 00:00:37,1818.99636,951.38909,1398.22545,12.78837,100.00000,957.49853,10.00000,8.10034
2025-08-03 00:00:43,1822.72000,951.38909,1400.08727,12.79866,100.00000,957.54140,10.00000,8.12062
2025-08-03 00:00:49,1820.85818,943.94182,1398.22545,12.78322,100.00000,957.51749,10.00000,8.13290
2025-08-03 00:00:55,1822.72000,947.66545,1396.36364,12.73688,100.00000,957.52655,10.00000,8.13376
2025-08-03 00:01:00,1822.72000,949.52727,1398.22545,12.76777,100.00000,957.52051,10.00000,8.12717
2025-08-03 00:01:06,1822.72000,951.38909,1396.36364,12.74203,100.00000,957.56145,10.00000,8.12259
2025-08-03 00:01:12,1822.72000,947.66545,1398.22545,12.75233,100.00000,957.55046,10.00000,8.13326
