datetime,no2,nh3,co,t,rh,p,deviceid,no2ppb
2025-08-28 06:38:14,1111.50545,880.64000,569.71636,21.86136,64.26220,946.53015,10.00000,10.81929
2025-08-28 06:38:17,1113.36727,882.50182,573.44000,21.82120,64.02248,946.49374,10.00000,10.76067
2025-08-28 06:38:20,1117.09091,886.22545,580.88727,21.80113,63.96348,946.54477,10.00000,10.64381
2025-08-28 06:38:23,1124.53818,888.08727,592.05818,21.76599,63.95585,946.62715,10.00000,10.47824
2025-08-28 06:38:26,1128.26182,889.94909,595.78182,21.75595,64.11177,946.55573,10.00000,10.38615
2025-08-28 06:38:29,1130.12364,888.08727,603.22909,21.72584,64.11019,946.56303,10.00000,10.37691
2025-08-28 06:38:32,1135.70909,889.94909,612.53818,21.71078,64.47437,946.59437,10.00000,10.25513
2025-08-28 06:38:35,1139.43273,886.22545,616.26182,21.73588,64.55103,946.57906,10.00000,10.21994
2025-08-28 06:38:38,1141.29455,888.08727,623.70909,21.78105,64.61139,946.56811,10.00000,10.15162
2025-08-28 06:38:41,1145.01818,895.53455,629.29455,21.80113,64.35752,946.57247,10.00000,9.97562
2025-08-28 06:38:44,1148.74182,891.81091,633.01818,21.79109,64.15418,946.58414,10.00000,9.94499
2025-08-28 06:38:47,1152.46545,895.53455,638.60364,21.76599,64.14707,946.57176,10.00000,9.83494
2025-08-28 06:38:50,1154.32727,893.67273,642.32727,21.75093,64.12889,946.57541,10.00000,9.82412
2025-08-28 06:38:53,1159.91273,895.53455,649.77455,21.75093,64.11151,946.54771,10.00000,9.69480
2025-08-28 06:38:56,1163.63636,902.98182,659.08364,21.73086,63.91925,946.54335,10.00000,9.53442
2025-08-28 06:38:59,1165.49818,901.12000,659.08364,21.70576,64.16707,946.61405,10.00000,9.53382
2025-08-28 06:39:02,1169.22182,897.39636,662.80727,21.71580,64.21394,946.57469,10.00000,9.50568
2025-08-28 06:39:05,1172.94545,901.12000,670.25455,21.71580,64.23132,946.63008,10.00000,9.39153
2025-08-28 06:39:08,1174.80727,897.39636,672.11636,21.73086,64.30744,946.59874,10.00000,9.39876
2025-08-28 06:39:11,1180.39273,895.53455,679.56364,21.75093,64.54604,946.63080,10.00000,9.34461
2025-08-28 06:39:14,1184.11636,899.25818,687.01091,21.79611,64.43837,946.64755,10.00000,9.29327
2025-08-28 06:39:17,1185.97818,901.12000,688.87273,21.81618,64.35832,946.67961,10.00000,9.26756
2025-08-28 06:39:20,1187.84000,895.53455,687.01091,21.83626,64.22031,946.60088,10.00000,9.29952
2025-08-28 06:39:23,1191.56364,904.84364,696.32000,21.82120,63.99351,946.63223,10.00000,9.20576
2025-08-28 06:39:26,1189.70182,902.98182,694.45818,21.81117,63.81912,946.72699,10.00000,9.22352
2025-08-28 06:39:29,1197.14909,906.70545,701.90545,21.78105,64.03776,946.67889,10.00000,9.16849
2025-08-28 06:39:32,1197.14909,901.12000,701.90545,21.79611,64.26454,946.70294,10.00000,9.21621
2025-08-28 06:39:35,1200.87273,904.84364,709.35273,21.78105,64.21739,946.65120,10.00000,9.17095
2025-08-28 06:39:38,1206.45818,906.70545,714.93818,21.76097,64.07148,946.64683,10.00000,9.12910
2025-08-28 06:39:41,1206.45818,902.98182,713.07636,21.76097,64.25110,946.70222,10.00000,9.16146
2025-08-28 06:39:44,1212.04364,904.84364,716.80000,21.77101,64.37910,946.71825,10.00000,9.12469
2025-08-28 06:39:47,1213.90545,901.12000,720.52364,21.81618,64.56113,946.76270,10.00000,9.14731
2025-08-28 06:39:50,1213.90545,897.39636,718.66182,21.84630,64.57433,946.72770,10.00000,9.17576
2025-08-28 06:39:53,1217.62909,901.12000,727.97091,21.86136,64.44185,946.72405,10.00000,9.12677
2025-08-28 06:39:56,1221.35273,899.25818,729.83273,21.89147,64.47244,946.79985,10.00000,9.12331
2025-08-28 06:39:59,1225.07636,904.84364,733.55636,21.91657,64.49696,946.72912,10.00000,9.06406
2025-08-28 06:40:02,1226.93818,899.25818,737.28000,21.94167,64.43454,946.68608,10.00000,9.09717
2025-08-28 06:40:05,1226.93818,899.25818,737.28000,21.96175,64.35446,946.69044,10.00000,9.09449
2025-08-28 06:40:08,1228.80000,899.25818,739.14182,21.98182,64.20481,946.75020,10.00000,9.08121
2025-08-28 06:40:11,1230.66182,897.39636,741.00364,21.99186,64.08939,946.79394,10.00000,9.08373
2025-08-28 06:40:14,1234.38545,901.12000,742.86545,21.98182,63.96712,946.77791,10.00000,9.03606
2025-08-28 06:40:17,1234.38545,902.98182,746.58909,21.98182,64.01930,946.77791,10.00000,9.02287
2025-08-28 06:40:20,1238.10909,906.70545,750.31273,21.98684,63.99637,946.70281,10.00000,8.97773
2025-08-28 06:40:23,1236.24727,901.12000,748.45091,22.01194,63.92811,946.77059,10.00000,9.02585
2025-08-28 06:40:26,1241.83273,902.98182,754.03636,22.02700,63.96368,946.73922,10.00000,8.98730
2025-08-28 06:40:29,1243.69455,902.98182,752.17455,22.03202,63.96974,946.69182,10.00000,8.97959
2025-08-28 06:40:32,1245.55636,904.84364,757.76000,22.04707,63.91834,946.71586,10.00000,8.95484
2025-08-28 06:40:35,1247.41818,904.84364,757.76000,22.03703,63.67429,946.81066,10.00000,8.94002
2025-08-28 06:40:38,1253.00364,910.42909,767.06909,22.02198,63.75469,946.75891,10.00000,8.87508
2025-08-28 06:40:41,1253.00364,910.42909,772.65455,22.03703,63.87723,946.72754,10.00000,8.87779
2025-08-28 06:40:44,1254.86545,902.98182,763.34545,22.05711,63.83189,946.75960,10.00000,8.92497
2025-08-28 06:40:47,1256.72727,902.98182,767.06909,22.06715,63.84400,946.74792,10.00000,8.91676
2025-08-28 06:40:50,1258.58909,902.98182,770.79273,22.10731,63.79389,946.72890,10.00000,8.90606
2025-08-28 06:40:53,1260.45091,901.12000,770.79273,22.12738,63.78913,946.73325,10.00000,8.91129
2025-08-28 06:40:56,1260.45091,904.84364,772.65455,22.16754,63.75061,946.79736,10.00000,8.87927
2025-08-28 06:40:59,1262.31273,904.84364,778.24000,22.18260,63.71658,946.71055,10.00000,8.87073
2025-08-28 06:41:02,1264.17455,899.25818,774.51636,22.20267,63.68281,946.74260,10.00000,8.90377
2025-08-28 06:41:05,1266.03636,897.39636,774.51636,22.21271,63.64852,946.75863,10.00000,8.90853
