DateTime,NO2,NH3,CO,T,RH,P,DeviceID,NO2ppb
2025-09-11 00:00:00,1617.92000,1221.35273,1280.93091,20.15185,100.00000,951.52587,9.00000,174.54365
2025-09-11 00:00:00,1619.78182,1223.21455,1279.06909,20.15185,100.00000,951.47182,9.00000,176.92091
2025-09-11 00:00:01,1619.78182,1223.21455,1280.93091,20.14677,100.00000,951.41031,9.00000,176.10239
2025-09-11 00:00:01,1619.78182,1219.49091,1279.06909,20.17216,100.00000,951.44758,9.00000,177.20954
2025-09-11 00:00:02,1619.78182,1221.35273,1277.20727,20.16708,100.00000,951.49417,9.00000,178.13602
2025-09-11 00:00:03,1621.64364,1219.49091,1280.93091,20.16200,100.00000,951.45970,9.00000,176.20790
2025-09-11 00:00:03,1621.64364,1223.21455,1284.65455,20.15693,100.00000,951.47927,9.00000,173.13571
2025-09-11 00:00:04,1619.78182,1221.35273,1279.06909,20.17723,100.00000,951.50908,9.00000,176.57868
2025-09-11 00:00:05,1621.64364,1223.21455,1280.93091,20.15693,100.00000,951.53332,9.00000,175.43506
2025-09-11 00:00:05,1619.78182,1219.49091,1277.20727,20.15693,100.00000,951.47927,9.00000,178.33419
2025-09-11 00:00:06,1621.64364,1223.21455,1280.93091,20.15185,100.00000,951.44479,9.00000,176.27543
2025-09-11 00:00:06,1619.78182,1223.21455,1282.79273,20.15693,100.00000,951.47927,9.00000,174.03580
2025-09-11 00:00:07,1619.78182,1221.35273,1280.93091,20.15185,100.00000,951.41777,9.00000,176.06628
2025-09-11 00:00:07,1619.78182,1221.35273,1280.93091,20.15185,100.00000,951.49884,9.00000,175.30245
2025-09-11 00:00:08,1619.78182,1223.21455,1279.06909,20.15693,100.00000,951.47927,9.00000,176.84437
2025-09-11 00:00:09,1619.78182,1223.21455,1282.79273,20.16200,100.00000,951.48672,9.00000,173.95926
2025-09-11 00:00:09,1621.64364,1221.35273,1279.06909,20.15693,100.00000,951.47927,9.00000,177.38901
2025-09-11 00:00:10,1619.78182,1225.07636,1284.65455,20.15693,100.00000,951.47927,9.00000,172.59336
2025-09-11 00:00:10,1619.78182,1221.35273,1277.20727,20.15185,100.00000,951.47182,9.00000,178.36563
2025-09-11 00:00:11,1621.64364,1223.21455,1282.79273,20.14677,100.00000,951.43734,9.00000,174.94769
2025-09-11 00:00:12,1623.50545,1225.07636,1279.06909,20.15185,100.00000,951.44479,9.00000,178.14576
2025-09-11 00:00:12,1621.64364,1221.35273,1279.06909,20.14170,100.00000,951.45691,9.00000,177.61864
2025-09-11 00:00:13,1621.64364,1221.35273,1279.06909,20.14170,100.00000,951.48394,9.00000,177.36404
2025-09-11 00:00:13,1619.78182,1221.35273,1280.93091,20.15185,100.00000,951.52587,9.00000,175.04784
2025-09-11 00:00:14,1621.64364,1225.07636,1282.79273,20.14677,100.00000,951.49139,9.00000,174.40033
2025-09-11 00:00:14,1619.78182,1219.49091,1280.93091,20.14170,100.00000,951.42989,9.00000,176.00987
2025-09-11 00:00:15,1621.64364,1226.93818,1280.93091,20.14170,100.00000,951.51096,9.00000,175.58831
2025-09-11 00:00:16,1621.64364,1223.21455,1282.79273,20.14677,100.00000,951.51841,9.00000,174.18387
2025-09-11 00:00:16,1623.50545,1226.93818,1284.65455,20.14677,100.00000,951.49139,9.00000,173.46200
2025-09-11 00:00:17,1621.64364,1223.21455,1280.93091,20.14170,100.00000,951.40286,9.00000,176.68313
2025-09-11 00:00:17,1619.78182,1226.93818,1282.79273,20.14170,100.00000,951.48394,9.00000,173.93444
2025-09-11 00:00:19,1621.64364,1225.07636,1284.65455,20.13662,100.00000,951.50351,9.00000,172.89454
2025-09-11 00:00:20,1621.64364,1225.07636,1280.93091,20.13154,100.00000,951.41498,9.00000,176.54347
