DateTime,NO2,NH3,CO,T,RH,P,DeviceID,NO2ppb
2025-09-10 01:08:52,1182.25455,1111.50545,919.73818,21.69007,100.0,956.06098,9.0,285.45814
2025-09-10 01:08:52,1182.25455,1109.64364,916.01455,21.69007,100.0,956.11517,9.0,287.81574
2025-09-10 01:08:53,1182.25455,1111.50545,917.87636,21.69007,100.0,956.08807,9.0,286.60717
2025-09-10 01:08:53,1185.97818,1113.36727,923.46182,21.69007,100.0,956.06098,9.0,283.58548
2025-09-10 01:08:54,1185.97818,1109.64364,919.73818,21.67992,100.0,956.01893,9.0,286.92398
2025-09-10 01:08:54,1185.97818,1111.50545,923.46182,21.69007,100.0,956.06098,9.0,283.65797
2025-09-10 01:08:55,1185.97818,1113.36727,921.6,21.66977,100.0,956.05816,9.0,285.01977
2025-09-10 01:08:55,1187.84,1113.36727,925.32364,21.69007,100.0,956.11517,9.0,282.17488
2025-09-10 01:08:56,1187.84,1111.50545,921.6,21.69007,100.0,956.11517,9.0,285.05594
2025-09-10 01:08:56,1187.84,1111.50545,925.32364,21.67484,100.0,956.11982,9.0,282.20608
2025-09-10 01:08:57,1189.70182,1109.64364,923.46182,21.67484,100.0,956.03854,9.0,284.93986
2025-09-10 01:08:58,1191.56364,1113.36727,927.18545,21.69515,100.0,956.14974,9.0,281.4524
2025-09-10 01:08:58,1193.42545,1115.22909,929.04727,21.69515,100.0,956.06846,9.0,281.23763
2025-09-10 01:08:59,1193.42545,1113.36727,929.04727,21.685,100.0,956.0535,9.0,281.46075
2025-09-10 01:08:59,1193.42545,1115.22909,930.90909,21.69515,100.0,956.06846,9.0,279.83334
2025-09-10 01:09:00,1193.42545,1115.22909,932.77091,21.70023,100.0,956.10303,9.0,278.10246
2025-09-10 01:09:00,1195.28727,1113.36727,930.90909,21.70023,100.0,956.07593,9.0,280.34666
2025-09-10 01:09:01,1197.14909,1113.36727,932.77091,21.71038,100.0,956.0367,9.0,279.81438
2025-09-10 01:09:02,1197.14909,1113.36727,932.77091,21.69515,100.0,956.12264,9.0,279.0074
2025-09-10 01:09:02,1199.01091,1113.36727,932.77091,21.69515,100.0,956.09555,9.0,279.76686
2025-09-10 01:09:03,1200.87273,1115.22909,936.49455,21.70531,100.0,956.08341,9.0,277.49459
2025-09-10 01:09:03,1200.87273,1115.22909,938.35636,21.70023,100.0,956.04884,9.0,276.41691
2025-09-10 01:09:04,1200.87273,1111.50545,934.63273,21.70531,100.0,956.11051,9.0,278.79656
2025-09-10 01:09:04,1200.87273,1111.50545,934.63273,21.71038,100.0,956.09089,9.0,278.98046
2025-09-10 01:09:05,1202.73455,1113.36727,938.35636,21.70531,100.0,956.11051,9.0,276.4197
2025-09-10 01:09:06,1206.45818,1115.22909,942.08,21.71038,100.0,956.09089,9.0,274.72297
2025-09-10 01:09:06,1206.45818,1113.36727,942.08,21.71038,100.0,956.0638,9.0,275.05869
2025-09-10 01:09:07,1204.59636,1115.22909,942.08,21.71038,100.0,956.11798,9.0,273.9635
2025-09-10 01:09:07,1206.45818,1115.22909,940.21818,21.70531,100.0,956.05632,9.0,276.45387
2025-09-10 01:09:08,1208.32,1117.09091,943.94182,21.70023,100.0,956.02175,9.0,274.39265
2025-09-10 01:09:08,1208.32,1118.95273,949.52727,21.69515,100.0,956.12264,9.0,269.14861
2025-09-10 01:09:09,1208.32,1120.81455,945.80364,21.69007,100.0,956.11517,9.0,271.95396
2025-09-10 01:09:10,1210.18182,1117.09091,949.52727,21.69515,100.0,956.06846,9.0,270.24482
2025-09-10 01:09:10,1208.32,1115.22909,943.94182,21.70531,100.0,956.08341,9.0,273.89424
2025-09-10 01:09:11,1213.90545,1118.95273,949.52727,21.70023,100.0,956.04884,9.0,271.35564
2025-09-10 01:09:11,1213.90545,1117.09091,947.66545,21.71546,100.0,956.12546,9.0,272.11681
2025-09-10 01:09:12,1213.90545,1113.36727,947.66545,21.71038,100.0,956.0367,9.0,273.11789
2025-09-10 01:09:13,1213.90545,1117.09091,949.52727,21.70023,100.0,956.13012,9.0,270.67135
2025-09-10 01:09:13,1215.76727,1117.09091,949.52727,21.71038,100.0,956.09089,9.0,271.54336
2025-09-10 01:09:14,1217.62909,1118.95273,953.25091,21.71038,100.0,956.09089,9.0,269.15749
2025-09-10 01:09:14,1215.76727,1117.09091,951.38909,21.72054,100.0,956.10585,9.0,269.99632
2025-09-10 01:09:15,1217.62909,1118.95273,953.25091,21.73069,100.0,956.06661,9.0,269.3825
2025-09-10 01:09:15,1217.62909,1120.81455,956.97455,21.71546,100.0,956.07127,9.0,266.45825
2025-09-10 01:09:16,1217.62909,1120.81455,955.11273,21.72054,100.0,956.13294,9.0,267.28063
2025-09-10 01:09:17,1221.35273,1117.09091,953.25091,21.72561,100.0,956.14042,9.0,269.77797
2025-09-10 01:09:17,1221.35273,1115.22909,955.11273,21.72561,100.0,956.08623,9.0,268.96769
2025-09-10 01:09:18,1221.35273,1118.95273,955.11273,21.73577,100.0,956.07409,9.0,268.91521
2025-09-10 01:09:19,1221.35273,1120.81455,958.83636,21.73577,100.0,956.07409,9.0,266.03208
2025-09-10 01:09:19,1223.21455,1122.67636,960.69818,21.72561,100.0,956.08623,9.0,264.95686
2025-09-10 01:09:20,1223.21455,1118.95273,960.69818,21.71546,100.0,956.04418,9.0,265.49211
2025-09-10 01:09:20,1223.21455,1118.95273,958.83636,21.71546,100.0,956.04418,9.0,266.89639
2025-09-10 01:09:21,1225.07636,1120.81455,962.56,21.71546,100.0,956.15256,9.0,263.4964
2025-09-10 01:09:22,1228.8,1124.53818,966.28364,21.71546,100.0,956.07127,9.0,262.35358
2025-09-10 01:09:22,1226.93818,1118.95273,960.69818,21.71038,100.0,956.09089,9.0,266.06134
2025-09-10 01:09:23,1226.93818,1120.81455,964.42182,21.72054,100.0,956.07875,9.0,263.29073
2025-09-10 01:09:23,1228.8,1120.81455,962.56,21.71546,100.0,956.04418,9.0,265.52586
2025-09-10 01:09:24,1230.66182,1124.53818,964.42182,21.72561,100.0,956.11332,9.0,263.86403
2025-09-10 01:09:25,1230.66182,1120.81455,964.42182,21.71038,100.0,956.09089,9.0,264.18661
2025-09-10 01:09:25,1232.52364,1118.95273,964.42182,21.72561,100.0,956.14042,9.0,264.29596
2025-09-10 01:09:26,1232.52364,1118.95273,966.28364,21.71546,100.0,956.07127,9.0,263.54498
2025-09-10 01:09:26,1234.38545,1122.67636,971.86909,21.71546,100.0,956.07127,9.0,259.69911
2025-09-10 01:09:27,1234.38545,1120.81455,971.86909,21.73577,100.0,956.10119,9.0,259.4762
2025-09-10 01:09:28,1234.38545,1122.67636,970.00727,21.71546,100.0,956.04418,9.0,261.35866
2025-09-10 01:09:28,1232.52364,1120.81455,968.14545,21.71546,100.0,956.09837,9.0,261.81087
