DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-11-10 03:41:21.657502,8.00000,14.00000,14.00000,8.00000,14.00000,14.00000,1476.00000,432.00000,80.00000,8.00000,0.00000,0.00000,38656.00000,860.00000
2025-11-10 03:41:22.425279,8.00000,14.00000,14.00000,8.00000,14.00000,14.00000,1476.00000,432.00000,80.00000,8.00000,0.00000,0.00000,38656.00000,860.00000
2025-11-10 03:41:23.166990,8.00000,14.00000,14.00000,8.00000,14.00000,14.00000,1476.00000,432.00000,80.00000,8.00000,0.00000,0.00000,38656.00000,860.00000
2025-11-10 03:41:24.087042,9.00000,15.00000,15.00000,9.00000,15.00000,15.00000,1614.00000,462.00000,92.00000,12.00000,0.00000,0.00000,38656.00000,795.00000
2025-11-10 03:41:25.034895,9.00000,14.00000,14.00000,9.00000,14.00000,14.00000,1584.00000,450.00000,86.00000,12.00000,0.00000,0.00000,38656.00000,743.00000
2025-11-10 03:41:25.982063,7.00000,13.00000,13.00000,7.00000,13.00000,13.00000,1524.00000,438.00000,94.00000,12.00000,0.00000,0.00000,38656.00000,926.00000
2025-11-10 03:41:26.901119,8.00000,14.00000,14.00000,8.00000,14.00000,14.00000,1680.00000,478.00000,102.00000,12.00000,0.00000,0.00000,38656.00000,881.00000
2025-11-10 03:41:27.806217,8.00000,14.00000,14.00000,8.00000,14.00000,14.00000,1668.00000,472.00000,98.00000,12.00000,0.00000,0.00000,38656.00000,859.00000
2025-11-10 03:41:28.715683,8.00000,15.00000,15.00000,8.00000,15.00000,15.00000,1710.00000,484.00000,96.00000,14.00000,0.00000,0.00000,38656.00000,917.00000
2025-11-10 03:41:29.672184,8.00000,15.00000,15.00000,8.00000,15.00000,15.00000,1740.00000,494.00000,102.00000,16.00000,0.00000,0.00000,38656.00000,965.00000
2025-11-10 03:41:30.605835,8.00000,16.00000,16.00000,8.00000,16.00000,16.00000,1716.00000,488.00000,110.00000,18.00000,0.00000,0.00000,38656.00000,949.00000
2025-11-10 03:41:31.581118,7.00000,16.00000,16.00000,7.00000,16.00000,16.00000,1698.00000,482.00000,122.00000,20.00000,0.00000,0.00000,38656.00000,937.00000
2025-11-10 03:41:32.336800,8.00000,17.00000,17.00000,8.00000,17.00000,17.00000,1764.00000,498.00000,124.00000,22.00000,0.00000,0.00000,38656.00000,1029.00000
