DateTime,pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,skip,checksum
2025-10-19 08:22:07.868192,5.00000,8.00000,9.00000,5.00000,8.00000,9.00000,1212.00000,336.00000,58.00000,6.00000,0.00000,0.00000,38656.00000,703.00000
2025-10-19 08:22:08.632734,5.00000,8.00000,9.00000,5.00000,8.00000,9.00000,1212.00000,336.00000,58.00000,6.00000,0.00000,0.00000,38656.00000,703.00000
2025-10-19 08:22:09.376827,6.00000,9.00000,10.00000,6.00000,9.00000,10.00000,1212.00000,336.00000,58.00000,6.00000,0.00000,0.00000,38656.00000,709.00000
2025-10-19 08:22:10.243494,6.00000,10.00000,11.00000,6.00000,10.00000,11.00000,1194.00000,336.00000,60.00000,10.00000,0.00000,0.00000,38656.00000,701.00000
2025-10-19 08:22:11.228289,6.00000,10.00000,11.00000,6.00000,10.00000,11.00000,1194.00000,336.00000,60.00000,10.00000,0.00000,0.00000,38656.00000,701.00000
2025-10-19 08:22:12.121551,6.00000,10.00000,11.00000,6.00000,10.00000,11.00000,1194.00000,336.00000,60.00000,10.00000,0.00000,0.00000,38656.00000,701.00000
2025-10-19 08:22:13.036572,6.00000,10.00000,12.00000,6.00000,10.00000,12.00000,1188.00000,336.00000,64.00000,12.00000,2.00000,0.00000,38656.00000,705.00000
2025-10-19 08:22:13.856510,6.00000,10.00000,12.00000,6.00000,10.00000,12.00000,1188.00000,336.00000,64.00000,12.00000,2.00000,0.00000,38656.00000,705.00000
2025-10-19 08:22:14.737845,6.00000,10.00000,12.00000,6.00000,10.00000,12.00000,1188.00000,336.00000,64.00000,12.00000,2.00000,0.00000,38656.00000,705.00000
2025-10-19 08:22:15.572062,6.00000,10.00000,13.00000,6.00000,10.00000,13.00000,1284.00000,354.00000,72.00000,12.00000,2.00000,0.00000,38656.00000,574.00000
2025-10-19 08:22:16.533219,6.00000,10.00000,13.00000,6.00000,10.00000,13.00000,1284.00000,354.00000,72.00000,12.00000,2.00000,0.00000,38656.00000,574.00000
2025-10-19 08:22:17.113568,6.00000,10.00000,13.00000,6.00000,10.00000,13.00000,1284.00000,354.00000,72.00000,12.00000,2.00000,0.00000,38656.00000,574.00000
2025-10-19 08:22:18.001882,5.00000,9.00000,12.00000,5.00000,9.00000,12.00000,1296.00000,364.00000,74.00000,12.00000,2.00000,0.00000,38656.00000,592.00000
2025-10-19 08:22:18.995679,5.00000,9.00000,12.00000,5.00000,9.00000,12.00000,1296.00000,364.00000,74.00000,12.00000,2.00000,0.00000,38656.00000,592.00000
2025-10-19 08:22:19.773526,5.00000,9.00000,12.00000,5.00000,9.00000,12.00000,1296.00000,364.00000,74.00000,12.00000,2.00000,0.00000,38656.00000,592.00000
2025-10-19 08:22:20.788044,5.00000,8.00000,11.00000,5.00000,8.00000,11.00000,1218.00000,338.00000,68.00000,10.00000,2.00000,0.00000,38656.00000,731.00000
