datetime,no2,nh3,co,t,rh,p,deviceid,no2ppb
2025-08-26 06:18:56,1130.12364,943.94182,672.11636,21.09341,48.84954,954.10299,10.00000,9.17946
2025-08-26 06:18:59,1133.84727,947.66545,677.70182,21.09843,48.95425,954.11107,10.00000,9.07998
2025-08-26 06:19:02,1137.57091,949.52727,687.01091,21.05827,49.00579,954.10176,10.00000,9.01248
2025-08-26 06:19:05,1139.43273,949.52727,688.87273,21.04823,49.02303,954.05793,10.00000,8.98862
2025-08-26 06:19:08,1141.29455,951.38909,694.45818,21.02314,49.02255,954.12820,10.00000,8.94107
2025-08-26 06:19:11,1146.88000,956.97455,705.62909,21.01812,49.04569,954.09245,10.00000,8.79436
2025-08-26 06:19:14,1148.74182,955.11273,707.49091,21.01812,49.09799,954.09245,10.00000,8.78964
2025-08-26 06:19:17,1152.46545,958.83636,716.80000,21.01812,49.15028,954.09245,10.00000,8.69167
2025-08-26 06:19:20,1156.18909,962.56000,722.38545,21.02816,49.13885,954.10861,10.00000,8.59158
2025-08-26 06:19:23,1159.91273,960.69818,726.10909,20.99804,49.20218,954.14313,10.00000,8.56790
2025-08-26 06:19:26,1161.77455,960.69818,727.97091,20.95789,49.27691,954.10613,10.00000,8.55440
2025-08-26 06:19:29,1163.63636,966.28364,737.28000,20.94785,49.35223,954.14530,10.00000,8.46686
2025-08-26 06:19:32,1165.49818,964.42182,739.14182,20.94283,49.29985,954.10955,10.00000,8.46257
2025-08-26 06:19:35,1171.08364,966.28364,742.86545,20.93279,49.34613,954.09339,10.00000,8.39694
2025-08-26 06:19:38,1174.80727,973.73091,754.03636,20.94283,49.34052,954.10955,10.00000,8.29539
2025-08-26 06:19:41,1176.66909,971.86909,755.89818,20.93781,49.25909,954.10147,10.00000,8.30536
2025-08-26 06:19:44,1180.39273,970.00727,759.62182,20.95287,49.27101,954.15338,10.00000,8.31217
2025-08-26 06:19:47,1180.39273,970.00727,759.62182,20.95789,49.31177,954.10613,10.00000,8.31473
2025-08-26 06:19:51,1185.97818,973.73091,767.06909,20.93781,49.40431,954.15680,10.00000,8.27581
2025-08-26 06:19:54,1187.84000,973.73091,768.93091,20.92777,49.32860,954.14064,10.00000,8.26886
2025-08-26 06:19:57,1193.42545,981.17818,780.10182,20.91271,49.36315,954.06106,10.00000,8.19100
2025-08-26 06:20:00,1195.28727,981.17818,781.96364,20.90769,49.45599,954.13597,10.00000,8.18477
2025-08-26 06:20:03,1197.14909,979.31636,783.82545,20.90769,49.39209,954.10830,10.00000,8.18977
2025-08-26 06:20:06,1197.14909,977.45455,785.68727,20.91773,49.32840,954.15213,10.00000,8.20158
2025-08-26 06:20:09,1200.87273,983.04000,793.13455,20.92275,49.36916,954.13255,10.00000,8.14389
2025-08-26 06:20:12,1202.73455,979.31636,793.13455,20.91773,49.39810,954.15213,10.00000,8.16523
2025-08-26 06:20:15,1206.45818,984.90182,798.72000,20.90769,49.46760,954.19130,10.00000,8.10812
2025-08-26 06:20:18,1210.18182,988.62545,806.16727,20.88762,49.44977,954.13130,10.00000,8.06449
2025-08-26 06:20:21,1210.18182,984.90182,804.30545,20.86754,49.57714,954.12663,10.00000,8.09712
2025-08-26 06:20:24,1212.04364,984.90182,806.16727,20.86252,49.58284,954.06322,10.00000,8.09021
2025-08-26 06:20:27,1215.76727,988.62545,809.89091,20.85750,49.59435,954.11047,10.00000,8.04562
2025-08-26 06:20:30,1217.62909,986.76364,811.75273,20.85750,49.50724,954.16579,10.00000,8.04907
2025-08-26 06:20:33,1219.49091,986.76364,817.33818,20.85248,49.64652,954.13004,10.00000,8.04532
2025-08-26 06:20:36,1223.21455,992.34909,824.78545,20.84746,49.61157,954.09430,10.00000,7.98617
2025-08-26 06:20:39,1225.07636,988.62545,822.92364,20.82739,49.76213,954.14495,10.00000,8.01082
2025-08-26 06:20:42,1226.93818,992.34909,828.50909,20.82237,49.68654,954.08155,10.00000,7.97319
2025-08-26 06:20:45,1225.07636,988.62545,826.64727,20.83743,49.55910,954.07813,10.00000,8.00596
2025-08-26 06:20:48,1230.66182,992.34909,835.95636,20.84244,49.59405,954.16920,10.00000,7.95320
2025-08-26 06:20:51,1232.52364,994.21091,837.81818,20.85248,49.64071,954.10238,10.00000,7.93260
2025-08-26 06:20:54,1238.10909,997.93455,841.54182,20.84244,49.66373,954.11388,10.00000,7.88094
2025-08-26 06:21:00,1236.24727,992.34909,843.40364,20.89264,49.56603,954.11172,10.00000,7.92762
2025-08-26 06:21:03,1239.97091,994.21091,847.12727,20.88260,49.62391,954.09555,10.00000,7.89943
2025-08-26 06:21:06,1243.69455,997.93455,852.71273,20.87758,49.67607,954.14280,10.00000,7.85591
2025-08-26 06:21:09,1243.69455,996.07273,850.85091,20.87256,49.64693,954.13471,10.00000,7.86971
